#https
#cuts
#val err
0.0535787 0.000015757323
0.0917667 0.000026152702
0.1243550 0.000038946038
0.1539790 0.00005093912925
0.1744900 0.0000730980134999999
0.1966870 0.0000614592200000001
0.2122610 0.00005628652575
