#https
#cuts
#val err
0.0209 0.00028433
0.0276 0.00008471
0.0372 0.00011472
0.0448 0.00011933
0.0537 0.00006769
0.057 0.00007014
0.061 0.00007175
0.0634 0.00006966
0.0634 0.00006966
0.061 0.00007175
0.057 0.00007014
0.0537 0.00006769
0.0448 0.00011933
0.0372 0.00011472
0.0276 0.00008471
0.0209 0.00028433
