#https
#cuts
#val err
0.0183 0.00026018
0.0239 0.00006225
0.028 0.00010000
0.035 0.00007921
0.0437 0.00016307
0.0467 0.00012477
0.0498 0.00012277
0.051 0.00011881
0.051 0.00011881
0.0498 0.00012277
0.0467 0.00012477
0.0437 0.00016307
0.035 0.00007921
0.028 0.00010000
0.0239 0.00006225
0.0183 0.00026018
