#https
#cuts
#val err
0.0228 3.2400000000000006e-08
0.0388 2.8900000000000004e-08
0.0566 4e-08
0.073 5.2900000000000004e-08
0.0878 7.839999999999999e-08
0.102 1.089e-07
0.115 1.6e-07
0.127 2.304e-07
0.138 3.2489999999999995e-07
0.148 4.7609999999999993e-07
0.158 6.889e-07
0.168 1e-06
