#https
#cuts
#val err
0.0269 4.839999999999999e-08
0.0453 4.4100000000000004e-08
0.0652 5.76e-08
0.08449999999999999 8.41e-08
0.102 1.2250000000000004e-07
0.11800000000000001 1.7640000000000002e-07
0.131 2.5e-07
0.145 3.7209999999999995e-07
0.158 5.328999999999999e-07
0.171 7.743999999999998e-07
0.179 1.21e-06
0.192 1.69e-06
