#https
#cuts
#val err
0.006889999 7.29e-08
0.0129 6.25e-08
0.0202 7.840000000000001e-08
0.026099 1.0240002e-07
0.0323 1.44399997e-07
0.0382 2.116000002e-07
0.042 3.025e-07
0.0467 4.225e-07
0.0521 6.241e-07
0.0555 9.025e-07
0.0616 1.21e-06
0.0626 1.96007e-06
