#https
#cuts
#val err
0.0279 7.840000000000001e-08
0.0484 7.840000000000001e-08
0.0704 1.0240000000000002e-07
0.0902 1.521e-07
0.109 2.209e-07
0.126 3.2489999999999995e-07
0.14 4.761000000000001e-07
0.157 6.889e-07
0.16899999999999998 1e-06
0.18100000000000002 1.4399999999999998e-06
0.188 1.9600000000000007e-06
0.19899999999999998 2.8900000000000003e-06
